date,open,high,low,close,adj_close,volume,dividends,splits,source,ema20,ema50,ema200,return_20d,momentum_score,rsi14,volume_ma20,ema20_ready,ema50_ready,ema200_ready,return_20d_ready,momentum_score_ready,rsi14_ready,volume_ma20_ready,indicator_warmup_complete,market_regime_ready,market_regime_bullish,indicator_price_basis
1990-05-29,641.1400146484375,641.1400146484375,641.1400146484375,641.1400146484375,641.1151123046875,0,0.0,0.0,yfinance_raw_daily,642.7001127665333,,,-0.0008507583106359684,-0.0008507583106359684,33.96575360306686,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-05-30,640.5800170898438,640.5800170898438,640.5800170898438,640.5800170898438,640.5551147460938,0,0.0,0.0,yfinance_raw_daily,642.4958272407771,,,-0.005171473554305583,-0.005171473554305583,33.50415177253721,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-05-31,636.4000244140625,636.4000244140625,636.4000244140625,636.4000244140625,636.3753051757812,0,0.0,0.0,yfinance_raw_daily,641.9129203774442,,,-0.003753705691510234,-0.003753705691510234,30.204603733318706,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-01,635.02001953125,635.02001953125,635.02001953125,635.02001953125,634.9953002929688,0,0.0,0.0,yfinance_raw_daily,641.2540994170179,,,-0.006243975145217351,-0.006243975145217351,29.182745186114687,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-04,636.239990234375,636.239990234375,636.239990234375,636.239990234375,636.2152709960938,0,0.0,0.0,yfinance_raw_daily,640.7742109959775,,,0.0001351903439745783,0.0001351903439745783,31.392493132810614,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-05,637.0800170898438,637.0800170898438,637.0800170898438,637.0800170898438,637.0552368164062,0,0.0,0.0,yfinance_raw_daily,640.4200229788754,,,-0.007910661028659671,-0.007910661028659671,32.94394584084485,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-06,636.6420288085938,636.6420288085938,636.6420288085938,636.6420288085938,636.6172485351562,0,0.0,0.0,yfinance_raw_daily,640.0578539842355,,,-0.01003270488101704,-0.01003270488101704,32.53085276831828,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-07,636.0,636.0,636.0,636.0,635.9752807617188,0,0.0,0.0,yfinance_raw_daily,639.669037486853,,,-0.009262322133587797,-0.009262322133587797,31.899472196821463,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-08,636.0599975585938,636.0599975585938,636.0599975585938,636.0599975585938,636.0352783203125,0,0.0,0.0,yfinance_raw_daily,639.3229651852778,,,-0.010768503470587332,-0.010768503470587332,32.03224335274628,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-11,634.760009765625,634.760009765625,634.760009765625,634.760009765625,634.7352905273438,0,0.0,0.0,yfinance_raw_daily,638.886043789284,,,-0.01589434969556558,-0.01589434969556558,30.638413043266652,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-12,634.4199829101562,634.4199829101562,634.4199829101562,634.4199829101562,634.3953247070312,0,0.0,0.0,yfinance_raw_daily,638.4583562576408,,,-0.013822232958436653,-0.013822232958436653,30.267493537549655,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-13,631.3800048828125,631.3800048828125,631.3800048828125,631.3800048828125,631.3554077148438,0,0.0,0.0,yfinance_raw_daily,637.7818849678506,,,-0.011804228057957444,-0.011804228057957444,27.10731864021689,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-14,630.2999877929688,630.2999877929688,630.2999877929688,630.2999877929688,630.2755126953125,0,0.0,0.0,yfinance_raw_daily,637.066992370466,,,-0.01647014675180203,-0.01647014675180203,26.06616159885364,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-15,628.280029296875,628.280029296875,628.280029296875,628.280029296875,628.2555541992188,0,0.0,0.0,yfinance_raw_daily,636.2278077827282,,,-0.01729439975544389,-0.01729439975544389,24.194241599821396,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-18,626.9000244140625,626.9000244140625,626.9000244140625,626.9000244140625,626.8756713867188,0,0.0,0.0,yfinance_raw_daily,635.3371281259654,,,-0.02721879199970445,-0.02721879199970445,22.980160493158564,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-19,621.7899780273438,621.7899780273438,621.7899780273438,621.7899780273438,621.7658081054688,0,0.0,0.0,yfinance_raw_daily,634.0446214573467,,,-0.03928515045964687,-0.03928515045964687,19.14824133195158,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-20,622.4299926757812,622.4299926757812,622.4299926757812,622.4299926757812,622.40576171875,0,0.0,0.0,yfinance_raw_daily,632.9361586250994,,,-0.03857115448345627,-0.03857115448345627,20.92659293762091,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-21,622.97998046875,622.97998046875,622.97998046875,622.97998046875,622.9557495117188,0,0.0,0.0,yfinance_raw_daily,631.9856434714442,,,-0.03600319918456307,-0.03600319918456307,22.504188332729456,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-22,623.9500122070312,623.9500122070312,623.9500122070312,623.9500122070312,623.9257202148438,0,0.0,0.0,yfinance_raw_daily,631.2180317327203,,,-0.03616221222593052,-0.03616221222593052,25.333502711107826,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-25,626.1400146484375,626.1400146484375,626.1400146484375,626.1400146484375,626.1156616210938,0,0.0,0.0,yfinance_raw_daily,630.7320917220892,,,-0.02185491236123216,-0.02185491236123216,31.421179004532377,0.0,True,False,False,True,True,True,True,False,False,False,adj_close
1990-06-26,623.760009765625,623.760009765625,623.760009765625,623.760009765625,623.7357177734375,0,0.0,0.0,yfinance_raw_daily,630.0657703936462,635.1692635347723,,-0.0271080718543264,-0.0271080718543264,28.68410824997531,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-06-27,627.0999755859375,627.0999755859375,627.0999755859375,627.0999755859375,627.0755615234375,0,0.0,0.0,yfinance_raw_daily,629.7809885964834,634.8518634558965,,-0.021043549434460962,-0.021043549434460962,36.98038811328006,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-06-28,626.760009765625,626.760009765625,626.760009765625,626.760009765625,626.7356567382812,0,0.0,0.0,yfinance_raw_daily,629.4909569909404,634.5335808395195,,-0.015147741213555332,-0.015147741213555332,36.51482124306114,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-06-29,624.3200073242188,624.3200073242188,624.3200073242188,624.3200073242188,624.295654296875,0,0.0,0.0,yfinance_raw_daily,628.9961662581723,634.1320935241217,,-0.016849960922793006,-0.016849960922793006,33.276187530984075,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-02,629.4400024414062,629.4400024414062,629.4400024414062,629.4400024414062,629.41552734375,0,0.0,0.0,yfinance_raw_daily,629.0361054091796,633.9471301444994,,-0.010687803267748763,-0.010687803267748763,44.41638858255557,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-03,629.7000122070312,629.7000122070312,629.7000122070312,629.7000122070312,629.675537109375,0,0.0,0.0,yfinance_raw_daily,629.0970036663412,633.7796166921416,,-0.011584081380305866,-0.011584081380305866,44.91934048852422,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-04,629.7080078125,629.7080078125,629.7080078125,629.7080078125,629.6835327148438,0,0.0,0.0,yfinance_raw_daily,629.1528635757223,633.6189859479339,,-0.010891498520134157,-0.010891498520134157,44.93584091194357,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-05,627.4229736328125,627.4229736328125,627.4229736328125,627.4229736328125,627.3984985351562,0,0.0,0.0,yfinance_raw_daily,628.9857811909064,633.3750452650798,,-0.01348603080341415,-0.01348603080341415,41.14257367191558,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-06,626.8109741210938,626.8109741210938,626.8109741210938,626.8109741210938,626.78662109375,0,0.0,0.0,yfinance_raw_daily,628.7763373721297,633.1166756897336,,-0.014541107296732081,-0.014541107296732081,40.1648345912331,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-09,623.2979736328125,623.2979736328125,623.2979736328125,623.2979736328125,623.2737426757812,0,0.0,0.0,yfinance_raw_daily,628.2522807343822,632.7306783166375,,-0.018057209080087788,-0.018057209080087788,35.019384314881975,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-10,624.6010131835938,624.6010131835938,624.6010131835938,624.6010131835938,624.57666015625,0,0.0,0.0,yfinance_raw_daily,627.902221631703,632.4109128985831,,-0.015477201940786056,-0.015477201940786056,38.1825848091089,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-11,627.468994140625,627.468994140625,627.468994140625,627.468994140625,627.4445190429688,0,0.0,0.0,yfinance_raw_daily,627.8586309089663,632.2161523552256,,-0.0061944328409734295,-0.0061944328409734295,44.577761016976304,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-12,627.968994140625,627.968994140625,627.968994140625,627.968994140625,627.9445190429688,0,0.0,0.0,yfinance_raw_daily,627.8668107312523,632.0486373233724,,-0.0036983725456435357,-0.0036983725456435357,45.63377045017247,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-13,630.02099609375,630.02099609375,630.02099609375,630.02099609375,629.9965209960938,0,0.0,0.0,yfinance_raw_daily,628.0696402802847,631.9681621732831,,0.0027711124640896756,0.0027711124640896756,49.856478089298314,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-16,630.7340087890625,630.7340087890625,630.7340087890625,630.7340087890625,630.7095336914062,0,0.0,0.0,yfinance_raw_daily,628.3210587003916,631.9188041936017,,0.006115825640842898,0.006115825640842898,51.27272222665926,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-17,629.531005859375,629.531005859375,629.531005859375,629.531005859375,629.5065307617188,0,0.0,0.0,yfinance_raw_daily,628.4339608014704,631.8242052354886,,0.012449579174892422,0.012449579174892422,48.76990406338782,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-18,631.1699829101562,631.1699829101562,631.1699829101562,631.1699829101562,631.1453857421875,0,0.0,0.0,yfinance_raw_daily,628.6921917482055,631.7975848632024,,0.01404168238948067,0.01404168238948067,52.19354334920946,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-19,629.4730224609375,629.4730224609375,629.4730224609375,629.4730224609375,629.4485473632812,0,0.0,0.0,yfinance_raw_daily,628.764225616308,631.7054657455585,,0.010422566701810965,0.010422566701810965,48.57401896600097,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-20,630.0960083007812,630.0960083007812,630.0960083007812,630.0960083007812,630.071533203125,0,0.0,0.0,yfinance_raw_daily,628.8887311007668,631.6413899595807,,0.00985023182914313,0.00985023182914313,49.946454491881866,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-24,625.906005859375,625.906005859375,625.906005859375,625.906005859375,625.8816528320312,0,0.0,0.0,yfinance_raw_daily,628.6023426942205,631.4155179153631,,-0.0003737469023800122,-0.0003737469023800122,41.855964091892744,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-25,627.9600219726562,627.9600219726562,627.9600219726562,627.9600219726562,627.935546875,0,0.0,0.0,yfinance_raw_daily,628.5388383304852,631.2790484627999,,0.006733347124251221,0.006733347124251221,46.43634389170287,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-26,626.0,626.0,626.0,626.0,625.9756469726562,0,0.0,0.0,yfinance_raw_daily,628.2947248678348,631.0710719337748,,-0.0017540382982061953,-0.0017540382982061953,42.958678679000975,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-27,624.0869750976562,624.0869750976562,624.0869750976562,624.0869750976562,624.0626831054688,0,0.0,0.0,yfinance_raw_daily,627.891673271419,630.7962331561941,,-0.004264913929938885,-0.004264913929938885,39.82373795878788,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-30,619.6619873046875,619.6619873046875,619.6619873046875,619.6619873046875,619.6378784179688,0,0.0,0.0,yfinance_raw_daily,627.1055975710905,630.3586506174402,,-0.0074608494338346265,-0.0074608494338346265,33.698045939313275,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-07-31,614.406005859375,614.406005859375,614.406005859375,614.406005859375,614.382080078125,0,0.0,0.0,yfinance_raw_daily,625.8938340003318,629.7321184394278,,-0.023884773432693907,-0.023884773432693907,28.15767119453271,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-01,611.9810180664062,611.9810180664062,611.9810180664062,611.9810180664062,611.9572143554688,0,0.0,0.0,yfinance_raw_daily,624.5665368912972,629.0350633773118,,-0.02813881389651096,-0.02813881389651096,26.031187360822187,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-02,612.2219848632812,612.2219848632812,612.2219848632812,612.2219848632812,612.1981811523438,0,0.0,0.0,yfinance_raw_daily,623.3885982494921,628.3747934861366,,-0.02776847520072967,-0.02776847520072967,26.624211439335795,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-03,613.4940185546875,613.4940185546875,613.4940185546875,613.4940185546875,613.4700927734375,0,0.0,0.0,yfinance_raw_daily,622.4439786803441,627.7902954189719,,-0.022200253577652207,-0.022200253577652207,29.82241789077098,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-06,607.6259765625,607.6259765625,607.6259765625,607.6259765625,607.6023559570312,0,0.0,0.0,yfinance_raw_daily,621.0304908019334,626.9986115185037,,-0.03060733029566265,-0.03060733029566265,24.513988291443212,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-07,603.1240234375,603.1240234375,603.1240234375,603.1240234375,603.1005859375,0,0.0,0.0,yfinance_raw_daily,619.3228808148444,626.0614340447388,,-0.03236644728795368,-0.03236644728795368,21.370983259760166,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-08,595.9349975585938,595.9349975585938,595.9349975585938,595.9349975585938,595.9118041992188,0,0.0,0.0,yfinance_raw_daily,617.0932544704991,624.8790956194243,,-0.04589485612520361,-0.04589485612520361,17.510174769806255,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-09,593.4730224609375,593.4730224609375,593.4730224609375,593.4730224609375,593.449951171875,0,0.0,0.0,yfinance_raw_daily,614.8415112992016,623.646580150893,,-0.054179400471845884,-0.054179400471845884,16.416411128034838,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-10,591.968994140625,591.968994140625,591.968994140625,591.968994140625,591.9459228515625,0,0.0,0.0,yfinance_raw_daily,612.6609790660931,622.4034171195467,,-0.057327670040452916,-0.057327670040452916,15.768376005500045,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-13,590.010986328125,590.010986328125,590.010986328125,590.010986328125,589.988037109375,0,0.0,0.0,yfinance_raw_daily,610.5016512606913,621.1322257465988,,-0.06350588067289786,-0.06350588067289786,14.941517775008236,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-14,587.333984375,587.333984375,587.333984375,587.333984375,587.3110961914062,0,0.0,0.0,yfinance_raw_daily,608.2930269683784,619.8059069405128,,-0.06880891310774762,-0.06880891310774762,13.870555743778127,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-15,584.156005859375,584.156005859375,584.156005859375,584.156005859375,584.13330078125,0,0.0,0.0,yfinance_raw_daily,605.9921006648424,618.4069812087771,,-0.07207745712433833,-0.07207745712433833,12.70624620560696,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-16,585.1500244140625,585.1500244140625,585.1500244140625,585.1500244140625,585.127197265625,0,0.0,0.0,yfinance_raw_daily,604.0049670077741,617.101891642379,,-0.07291218396922605,-0.07291218396922605,15.1064557750382,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-20,583.4710083007812,583.4710083007812,583.4710083007812,583.4710083007812,583.4483032226562,0,0.0,0.0,yfinance_raw_daily,602.0471895044295,615.7821430768996,,-0.07308022924719904,-0.07308022924719904,14.386843867421746,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-21,577.4769897460938,577.4769897460938,577.4769897460938,577.4769897460938,577.4545288085938,0,0.0,0.0,yfinance_raw_daily,599.7050313429213,614.2790993801033,,-0.08350957251955127,-0.08350957251955127,12.15982077600573,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-22,573.2979736328125,573.2979736328125,573.2979736328125,573.2979736328125,573.275634765625,0,0.0,0.0,yfinance_raw_daily,597.1879459546074,612.671120375614,,-0.08405106273425822,-0.08405106273425822,10.893686640519093,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-23,563.489990234375,563.489990234375,563.489990234375,563.489990234375,563.4680786132812,0,0.0,0.0,yfinance_raw_daily,593.9765300173382,610.7415893261108,,-0.10266574106617976,-0.10266574106617976,8.624084741490464,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-24,551.781982421875,551.781982421875,551.781982421875,551.781982421875,551.760498046875,0,0.0,0.0,yfinance_raw_daily,589.9559555439607,608.428605354376,,-0.1185591632593066,-0.1185591632593066,6.802218723854793,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-27,546.8300170898438,546.8300170898438,546.8300170898438,546.8300170898438,546.8087158203125,0,0.0,0.0,yfinance_raw_daily,585.846694617899,606.0121390981383,,-0.12379199938814489,-0.12379199938814489,6.205136897924845,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-28,556.3369750976562,556.3369750976562,556.3369750976562,556.3369750976562,556.3153686523438,0,0.0,0.0,yfinance_raw_daily,583.0341873830841,604.0632461394796,,-0.10219276769731567,-0.10219276769731567,20.612546752058435,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-30,559.3829956054688,559.3829956054688,559.3829956054688,559.3829956054688,559.3612060546875,0,0.0,0.0,yfinance_raw_daily,580.7796177327606,602.3102249596839,,-0.08955481581826252,-0.08955481581826252,24.60826065140759,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-08-31,571.02001953125,571.02001953125,571.02001953125,571.02001953125,570.997802734375,0,0.0,0.0,yfinance_raw_daily,579.8480163043429,601.0822868332012,,-0.06693182245466855,-0.06693182245466855,37.54225741261245,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-09-03,567.406982421875,567.406982421875,567.406982421875,567.406982421875,567.3848876953125,0,0.0,0.0,yfinance_raw_daily,578.6610516749114,599.7608202003429,,-0.07320063148942868,-0.07320063148942868,35.505580889096706,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-09-04,562.3359985351562,562.3359985351562,562.3359985351562,562.3359985351562,562.3140869140625,0,0.0,0.0,yfinance_raw_daily,577.1041978881639,598.2923208557829,,-0.0833879376712624,-0.0833879376712624,32.81481955813911,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-09-05,557.0579833984375,557.0579833984375,557.0579833984375,557.0579833984375,557.0363159179688,0,0.0,0.0,yfinance_raw_daily,575.1929710338595,596.674438309202,,-0.08322225801678496,-0.08322225801678496,30.24560972051387,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-09-06,557.14697265625,557.14697265625,557.14697265625,557.14697265625,557.1253051757812,0,0.0,0.0,yfinance_raw_daily,573.4722409521378,595.123491911813,,-0.07623153058332999,-0.07623153058332999,30.3446372261957,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-09-07,546.5989990234375,546.5989990234375,546.5989990234375,546.5989990234375,546.5777587890625,0,0.0,0.0,yfinance_raw_daily,570.9108616985116,593.219737671705,,-0.08278749483147241,-0.08278749483147241,25.689445555815084,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-09-11,541.8699951171875,541.8699951171875,541.8699951171875,541.8699951171875,541.8489379882812,0,0.0,0.0,yfinance_raw_daily,568.1430594403944,591.2051965076492,,-0.08695090981421116,-0.08695090981421116,23.917852776084857,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-09-12,539.3909912109375,539.3909912109375,539.3909912109375,539.3909912109375,539.3699951171875,0,0.0,0.0,yfinance_raw_daily,565.402767600089,589.1724435119448,,-0.08881880203026427,-0.08881880203026427,23.02157515954235,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-09-13,530.4229736328125,530.4229736328125,530.4229736328125,530.4229736328125,530.40234375,0,0.0,0.0,yfinance_raw_daily,562.0693939000805,586.8677337173589,,-0.10099474838729439,-0.10099474838729439,20.08884437637029,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
1990-09-14,529.1199951171875,529.1199951171875,529.1199951171875,529.1199951171875,529.099365234375,0,0.0,0.0,yfinance_raw_daily,558.9293911700133,584.60230750234,,-0.09911566686637208,-0.09911566686637208,19.69623239874943,0.0,True,True,False,True,True,True,True,False,False,False,adj_close
