date,open,high,low,close,volume,sentiment_average_1d,sentiment_weighted_1d,sentiment_news_count_1d,sentiment_unavailable_count_1d
2019-12-19,50,50,50,50,1900,0,0,0,0
2019-12-20,50,50,50,50,100,0,0,0,0
2019-12-23,50,50,50,50,900,0,0,0,0
2019-12-26,50,50,50,50,2000,0,0,0,0
2019-12-27,50,50,50,50,7700,0,0,0,0
2019-12-30,50,50,50,50,14000,0,0,0,0
2019-12-31,50,50,50,50,208400,0,0,0,0
2020-01-02,50,50,50,50,13100,0,0,0,0
2020-01-03,50,50,50,50,1300,0,0,0,0
2020-01-06,50,50,50,50,100,0,0,0,0
2020-01-07,50,50,50,50,1900,0,0,0,0
2020-01-08,50,50,50,50,0,0,0,0,0
2020-01-09,50,50,50,50,100,0,0,0,0
2020-01-10,50,50,50,50,1300,0,0,0,0
2020-01-13,50,50,50,50,6500,0,0,0,0
2020-01-14,50,50,50,50,1300,0,0,0,0
2020-01-15,50,50,50,50,150900,0,0,0,0
2020-01-16,50,50,50,50,600,0,0,0,0
2020-01-17,50,50,50,50,400,0,0,0,0
2020-01-20,50,50,50,50,0,0,0,0,0
2020-01-21,50,50,50,50,20300,0,0,0,0
2020-01-22,50,50,50,50,100,0,0,0,0
2020-01-23,50,50,50,50,9700,0,0,0,0
2020-01-24,50,50,50,50,300,0,0,0,0
2020-01-27,50,50,50,50,300,0,0,0,0
2020-01-28,50,50,50,50,200,0,0,0,0
2020-01-29,50,50,50,50,0,0,0,0,0
2020-01-30,50,50,50,50,0,0,0,0,0
2020-01-31,50,50,50,50,23600,0,0,0,0
2020-02-03,50,50,50,50,1100,0,0,0,0
2020-02-04,50,50,50,50,100,0,0,0,0
2020-02-05,50,50,50,50,10000,0,0,0,0
2020-02-06,50,50,50,50,0,0,0,0,0
2020-02-07,50,50,50,50,0,0,0,0,0
2020-02-10,50,50,50,50,0,0,0,0,0
2020-02-11,50,50,50,50,0,0,0,0,0
2020-02-12,50,50,50,50,100,0,0,0,0
2020-02-13,50,50,50,50,100,0,0,0,0
2020-02-14,50,50,50,50,0,0,0,0,0
2020-02-17,50,50,50,50,100,0,0,0,0
2020-02-18,50,50,50,50,0,0,0,0,0
2020-02-19,50,50,50,50,200,0,0,0,0
2020-02-20,50,50,50,50,6200,0,0,0,0
2020-02-21,50,50,50,50,200,0,0,0,0
2020-02-24,50,50,50,50,0,0,0,0,0
2020-02-25,50,50,50,50,100,0,0,0,0
2020-02-26,50,50,50,50,5100,0,0,0,0
2020-02-27,50,50,50,50,100,0,0,0,0
2020-02-28,50,50,50,50,200,0,0,0,0
2020-02-29,50,50,50,50,36800,0,0,0,0
2020-03-02,50,50,50,50,100,0,0,0,0
2020-03-03,50,50,50,50,10100,0,0,0,0
2020-03-04,50,50,50,50,600,0,0,0,0
2020-03-05,50,50,50,50,500,0,0,0,0
2020-03-06,50,50,50,50,400,0,0,0,0
2020-03-09,50,50,50,50,0,0,0,0,0
2020-03-10,50,50,50,50,0,0,0,0,0
2020-03-11,50,50,50,50,400,0,0,0,0
2020-03-12,50,50,50,50,0,0,0,0,0
2020-03-13,50,50,50,50,100,0,0,0,0
2020-03-16,50,50,50,50,200,0,0,0,0
2020-03-17,50,50,50,50,2000,0,0,0,0
2020-03-18,50,50,50,50,0,0,0,0,0
2020-03-19,50,50,50,50,0,0,0,0,0
2020-03-20,50,50,50,50,0,0,0,0,0
2020-03-23,50,50,50,50,1000,0,0,0,0
2020-03-24,50,50,50,50,2000,0,0,0,0
2020-03-26,50,50,50,50,1000,0,0,0,0
2020-03-27,50,50,50,50,2100,0,0,0,0
2020-03-30,50,50,50,50,16300,0,0,0,0
2020-03-31,50,50,50,50,428500,0,0,0,0
2020-04-01,50,50,50,50,0,0,0,0,0
2020-04-02,50,50,50,50,0,0,0,0,0
2020-04-03,50,50,50,50,300,0,0,0,0
2020-04-06,50,50,50,50,104800,0,0,0,0
2020-04-07,50,50,50,50,100,0,0,0,0
2020-04-08,50,50,50,50,100,0,0,0,0
2020-04-09,50,50,50,50,1400,0,0,0,0
2020-04-13,50,50,50,50,400,0,0,0,0
2020-04-14,50,50,50,50,5000,0,0,0,0
2020-04-15,50,50,50,50,300000,0,0,0,0
2020-04-16,50,50,50,50,10000,0,0,0,0
2020-04-17,50,50,50,50,0,0,0,0,0
2020-04-20,50,50,50,50,300,0,0,0,0
2020-04-21,50,50,50,50,100,0,0,0,0
2020-04-22,50,50,50,50,100,0,0,0,0
2020-04-23,50,50,50,50,500,0,0,0,0
2020-04-24,50,50,50,50,1800,0,0,0,0
2020-04-27,50,50,50,50,1100,0,0,0,0
2020-04-28,50,50,50,50,400,0,0,0,0
2020-04-29,50,50,50,50,200,0,0,0,0
2020-04-30,50,50,50,50,146400,0,0,0,0
2020-05-04,50,50,50,50,120200,0,0,0,0
2020-05-05,50,50,50,50,400,0,0,0,0
2020-05-06,50,50,50,50,1100,0,0,0,0
2020-05-08,50,50,50,50,0,0,0,0,0
2020-05-11,50,50,50,50,100,0,0,0,0
2020-05-12,50,50,50,50,300,0,0,0,0
2020-05-13,50,50,50,50,100,0,0,0,0
2020-05-14,50,50,50,50,0,0,0,0,0
2020-05-15,50,50,50,50,2400,0,0,0,0
2020-05-18,50,50,50,50,400,0,0,0,0
2020-05-19,50,50,50,50,300,0,0,0,0
2020-05-20,50,50,50,50,200,0,0,0,0
2020-05-26,50,50,50,50,500,0,0,0,0
2020-05-27,50,50,50,50,200,0,0,0,0
2020-05-28,50,50,50,50,20200,0,0,0,0
2020-05-29,50,50,50,50,0,0,0,0,0
2020-05-31,50,50,50,50,897400,0,0,0,0
2020-06-02,50,50,50,50,900,0,0,0,0
2020-06-03,50,50,50,50,500,0,0,0,0
2020-06-04,50,50,50,50,200,0,0,0,0
2020-06-05,50,50,50,50,301400,0,0,0,0
2020-06-08,50,50,50,50,2100,0,0,0,0
2020-06-09,50,50,50,50,1400,0,0,0,0
2020-06-10,50,50,50,50,1000,0,0,0,0
2020-06-11,50,50,50,50,203300,0,0,0,0
2020-06-12,50,50,50,50,6100,0,0,0,0
2020-06-15,50,50,50,50,58600,0,0,0,0
2020-06-16,50,50,50,50,11800,0,0,0,0
2020-06-17,50,50,50,50,113400,0,0,0,0
2020-06-18,50,50,50,50,21900,0,0,0,0
2020-06-19,50,50,50,50,3000,0,0,0,0
2020-06-22,50,50,50,50,21200,0,0,0,0
2020-06-23,50,50,50,50,1000,0,0,0,0
2020-06-24,50,50,50,50,130000,0,0,0,0
2020-06-25,50,50,50,50,9500,0,0,0,0
2020-06-26,50,50,50,50,2200,0,0,0,0
2020-06-29,50,50,50,50,1800,0,0,0,0
2020-06-30,50,50,50,50,1440900,0,0,0,0
2020-07-01,50,50,50,50,1100,0,0,0,0
2020-07-02,50,50,50,50,300,0,0,0,0
2020-07-03,50,50,50,50,0,0,0,0,0
2020-07-06,50,50,50,50,30100,0,0,0,0
2020-07-07,50,50,50,50,0,0,0,0,0
2020-07-08,50,50,50,50,2200,0,0,0,0
2020-07-09,50,50,50,50,500,0,0,0,0
2020-07-10,50,50,50,50,0,0,0,0,0
2020-07-13,50,50,50,50,100,0,0,0,0
2020-07-14,50,50,50,50,900,0,0,0,0
2020-07-15,50,50,50,50,203800,0,0,0,0
2020-07-16,50,50,50,50,0,0,0,0,0
2020-07-17,50,50,50,50,10100,0,0,0,0
