date,open,high,low,close,volume,sentiment_average_1d,sentiment_weighted_1d,sentiment_news_count_1d,sentiment_unavailable_count_1d
2012-10-31,3550,3775,3450,3700,120438000,0,0,0,0
2012-11-30,3725,4150,3650,4050,113826006,0,0,0,0
2012-12-31,4050,4350,3800,4000,104681000,0,0,0,0
2013-01-31,4050,4325,3950,4250,140115000,0,0,0,0
2013-02-28,4275,4950,4100,4800,184062006,0,0,0,0
2013-03-31,4850,5850,4750,5725,165206004,0,0,0,0
2013-04-30,5750,6700,5750,6550,344118000,0,0,0,0
2013-05-31,6500,6500,4925,6100,157744024,0,0,0,0
2013-06-30,6250,6250,5175,5600,142523000,0,0,0,0
2013-07-31,5700,5825,4350,5000,127852000,0,0,0,0
2013-08-31,5000,6100,4450,5125,154179000,0,0,0,0
2013-09-30,5100,5750,5100,5600,127248000,0,0,0,0
2013-10-31,5500,5650,4875,5000,125408000,0,0,0,0
2013-11-30,4900,5150,4775,5100,67431000,0,0,0,0
2013-12-31,5100,5850,4950,5500,125033000,0,0,0,0
2014-01-31,5225,5675,5225,5587.5,138824200,0,0,0,0
2014-02-28,5512.5,5650,4975,5050,196250600,0,0,0,0
2014-03-31,5125,5137.5,4900,5000,215719200,0,0,0,0
2014-04-30,5000,5200,4962.5,5100,102585600,0,0,0,0
2014-05-31,5037.5,5137.5,4937.5,5000,76545800,0,0,0,0
2014-06-30,5037.5,5287.5,4975,5225,150188600,0,0,0,0
2014-07-31,5225,5325,5050,5250,133435400,0,0,0,0
2014-08-31,5450,5700,5250,5675,110450200,0,0,0,0
2014-09-30,5600,5787.5,5250,5525,119935000,0,0,0,0
2014-10-31,5500,5725,5400,5625,65737200,0,0,0,0
2014-11-30,5625,6700,5575,6550,98237400,0,0,0,0
2014-12-31,6550,8025,6225,7250,132807200,0,0,0,0
2015-01-31,7050,7325,6950,7150,86294200,0,0,0,0
2015-02-28,7125,7750,7012.5,7337.5,159523800,0,0,0,0
2015-03-31,7337.5,7350,6150,6600,174157600,0,0,0,0
2015-04-30,6600,7112.5,6600,7050,108064800,0,0,0,0
2015-05-31,7050,7100,6025,6237.5,68132000,0,0,0,0
2015-06-30,6262.5,6525,5900,6150,72501200,0,0,0,0
2015-07-31,6275,6500,5775,6375,83102000,0,0,0,0
2015-08-31,6250,6587.5,5450,6200,67453400,0,0,0,0
2015-09-30,6137.5,6900,6025,6600,94356800,0,0,0,0
2015-10-31,6550,6750,5962.5,6312.5,86283600,0,0,0,0
2015-11-30,6350,6800,5662.5,6737.5,68021400,0,0,0,0
2015-12-31,6737.5,7450,6425,7225,105591600,0,0,0,0
2016-01-31,7225,8300,7100,7875,161189000,0,0,0,0
2016-02-29,7875,8075,7487.5,7600,92378400,0,0,0,0
2016-03-31,7575,7800,7337.5,7637.5,62135600,0,0,0,0
2016-04-21,7500,7625,7500,7512.5,5120600,0,0,0,0
2016-04-22,7512.5,7650,7525,7525,2261000,0,0,0,0
2016-04-25,7525,7625,7400,7562.5,2522000,0,0,0,0
2016-04-26,7575,7600,7425,7475,3257800,0,0,0,0
2016-04-27,7400,7462.5,7375,7462.5,4538400,0,0,0,0
2016-04-28,7462.5,7512.5,7400,7512.5,4828400,0,0,0,0
2016-04-29,7612.5,7650,7537.5,7637.5,7289600,0,0,0,0
2016-04-30,7687.5,8250,7562.5,8100,99186600,0,0,0,0
2016-05-02,7687.5,7687.5,7587.5,7650,3662400,0,0,0,0
2016-05-03,7650,7687.5,7587.5,7650,4366800,0,0,0,0
2016-05-04,7662.5,7687.5,7600,7675,5043800,0,0,0,0
2016-05-09,7737.5,7750,7675,7700,8950400,0,0,0,0
2016-05-10,7600,7700,7562.5,7700,2427800,0,0,0,0
2016-05-11,7750,7762.5,7637.5,7750,6860600,0,0,0,0
2016-05-12,7750,7775,7725,7775,3716200,0,0,0,0
2016-05-13,7775,7800,7737.5,7800,2828800,0,0,0,0
2016-05-16,7800,7800,7675,7737.5,2699800,0,0,0,0
2016-05-17,7737.5,7975,7700,7950,10514200,0,0,0,0
2016-05-18,7950,8225,7937.5,8200,13645000,0,0,0,0
2016-05-19,8200,8200,7912.5,7962.5,4314600,0,0,0,0
2016-05-20,7800,8000,7700,7987.5,4875200,0,0,0,0
2016-05-23,7987.5,8050,7850,7987.5,2495800,0,0,0,0
2016-05-24,7987.5,8012.5,7875,7937.5,4333000,0,0,0,0
2016-05-25,8000,8050,7850,7950,3041800,0,0,0,0
2016-05-26,7987.5,7987.5,7887.5,7950,1525000,0,0,0,0
2016-05-27,7950,8150,7900,8150,2981400,0,0,0,0
2016-05-30,8150,8250,7937.5,7962.5,2555000,0,0,0,0
2016-05-31,8100,8850,7900,8612.5,90689400,0,0,0,0
2016-06-01,8100,8100,8000,8062.5,2715600,0,0,0,0
2016-06-02,8100,8100,7937.5,7937.5,1229200,0,0,0,0
2016-06-03,7962.5,8087.5,7900,8037.5,3178800,0,0,0,0
2016-06-06,8087.5,8150,8037.5,8150,3929400,0,0,0,0
2016-06-07,8200,8375,8187.5,8375,7117600,0,0,0,0
2016-06-08,8375,8375,8150,8350,5538600,0,0,0,0
2016-06-09,8350,8400,8162.5,8200,4319200,0,0,0,0
2016-06-10,8212.5,8250,8137.5,8162.5,2501400,0,0,0,0
2016-06-13,8125,8125,8075,8075,2230600,0,0,0,0
2016-06-14,8137.5,8350,8050,8350,1964000,0,0,0,0
2016-06-15,8325,8325,8175,8287.5,2103000,0,0,0,0
2016-06-16,8325,8375,8250,8350,4461800,0,0,0,0
2016-06-17,8387.5,8500,8387.5,8500,5747400,0,0,0,0
2016-06-20,8750,8762.5,8475,8587.5,4068800,0,0,0,0
2016-06-21,8550,8675,8475,8525,3678000,0,0,0,0
2016-06-22,8550,8737.5,8487.5,8737.5,2616200,0,0,0,0
2016-06-23,8525,8625,8525,8575,3401400,0,0,0,0
2016-06-24,8600,8637.5,8412.5,8525,5796600,0,0,0,0
2016-06-27,8500,8650,8487.5,8625,2241800,0,0,0,0
2016-06-28,8675,8725,8612.5,8650,7246400,0,0,0,0
2016-06-29,8850,8850,8462.5,8500,5952600,0,0,0,0
2016-06-30,8550,9150,8437.5,8600,78614100,0,0,0,0
2016-07-01,8550,8612.5,8437.5,8475,5966200,0,0,0,0
2016-07-11,8500,8712.5,8500,8712.5,7198800,0,0,0,0
2016-07-12,8800,8800,8500,8700,5436400,0,0,0,0
2016-07-13,8675,8737.5,8500,8675,7299200,0,0,0,0
2016-07-14,8675,8700,8500,8500,4925400,0,0,0,0
2016-07-15,8587.5,8587.5,8462.5,8500,5359200,0,0,0,0
2016-07-18,8500,8537.5,8462.5,8462.5,2570400,0,0,0,0
2016-07-19,8600,8712.5,8525,8562.5,5331000,0,0,0,0
2016-07-20,8600,8725,8537.5,8725,5846000,0,0,0,0
2016-07-21,8712.5,8712.5,8575,8600,4144400,0,0,0,0
2016-07-22,8650,8687.5,8625,8687.5,2197800,0,0,0,0
2016-07-25,8725,8775,8687.5,8775,4023800,0,0,0,0
2016-07-26,8687.5,9012.5,8687.5,8950,4689200,0,0,0,0
2016-07-27,9075,9150,8975,9000,4065900,0,0,0,0
2016-07-28,9000,9025,8775,8850,5184700,0,0,0,0
2016-07-29,9025,9025,8600,8600,4375700,0,0,0,0
2016-07-31,8700,10000,8575,9975,122947000,0,0,0,0
2016-08-01,8700,9125,8700,8925,6696600,0,0,0,0
2016-08-02,8925,9075,8700,8800,4632500,0,0,0,0
2016-08-03,8800,8900,8700,8800,3499700,0,0,0,0
2016-08-04,8850,8850,8725,8850,3189300,0,0,0,0
2016-08-05,8850,8925,8825,8925,2868200,0,0,0,0
2016-08-08,8850,8925,8675,8825,5042800,0,0,0,0
2016-08-09,8825,8825,8700,8750,4529600,0,0,0,0
2016-08-10,8800,8800,8625,8750,3952600,0,0,0,0
2016-08-11,8775,8800,8575,8725,3904100,0,0,0,0
2016-08-12,8725,8750,8600,8600,2723200,0,0,0,0
2016-08-15,8700,8750,8600,8650,4945700,0,0,0,0
2016-08-16,8700,8725,8625,8725,3881000,0,0,0,0
2016-08-18,8775,9225,8775,9200,17698500,0,0,0,0
2016-08-19,9250,9275,8950,9025,3987900,0,0,0,0
2016-08-22,9050,9250,9025,9250,4045300,0,0,0,0
2016-08-23,9250,9350,9000,9350,5418700,0,0,0,0
2016-08-24,9300,9400,9125,9300,4153400,0,0,0,0
2016-08-25,9300,9775,9300,9625,13607400,0,0,0,0
2016-08-26,9725,9825,9625,9775,6873200,0,0,0,0
2016-08-29,9775,9775,9250,9500,4958200,0,0,0,0
2016-08-30,9675,9750,9500,9700,4689700,0,0,0,0
2016-08-31,9800,10275,8975,9475,132360000,0,0,0,0
2016-09-01,9800,10275,9800,10000,6300100,0,0,0,0
2016-09-02,10000,10025,9600,9700,4988600,0,0,0,0
2016-09-05,9700,9800,9400,9450,3422500,0,0,0,0
2016-09-06,9475,9550,9325,9475,4248400,0,0,0,0
2016-09-07,9475,9850,9475,9700,9231200,0,0,0,0
2016-09-08,9775,9800,9700,9800,4523300,0,0,0,0
2016-09-09,9700,9775,9400,9425,4468400,0,0,0,0
2016-09-13,9450,9575,9275,9425,4145900,0,0,0,0
2016-09-14,9250,9300,8975,9025,9799000,0,0,0,0
2016-09-15,9150,9450,9050,9450,9671800,0,0,0,0
2016-09-16,9500,9525,9350,9475,4697800,0,0,0,0
2016-09-19,9475,9700,9475,9700,3459900,0,0,0,0
2016-09-20,9775,9800,9525,9600,3392200,0,0,0,0
2016-09-21,9600,9700,9500,9600,5739100,0,0,0,0
2016-09-22,9600,9700,9400,9475,7244400,0,0,0,0
2016-09-23,9500,9550,9325,9500,6806100,0,0,0,0
2016-09-26,9450,9450,9300,9350,2836400,0,0,0,0
2016-09-27,9300,9350,9200,9300,12236400,0,0,0,0
2016-09-28,9375,9650,9325,9625,13060600,0,0,0,0
2016-09-29,9700,9775,9575,9725,5939800,0,0,0,0
2016-09-30,9475,10000,9350,9400,61703900,0,0,0,0
2016-10-03,9475,9750,9475,9750,2909900,0,0,0,0
2016-10-04,9750,9800,9625,9750,4785300,0,0,0,0
2016-10-05,9775,9775,9475,9725,2798900,0,0,0,0
2016-10-06,9700,9800,9650,9725,1875100,0,0,0,0
2016-10-07,9725,9750,9550,9575,2410900,0,0,0,0
2016-10-10,9800,9800,9575,9625,1783600,0,0,0,0
2016-10-11,9600,9800,9575,9800,3758900,0,0,0,0
2016-10-12,9625,10000,9625,9800,5154700,0,0,0,0
2016-10-13,9800,9975,9475,9475,3217500,0,0,0,0
2016-10-14,9525,9950,9525,9800,4129300,0,0,0,0
2016-10-17,9775,9825,9600,9600,4754800,0,0,0,0
2016-10-18,9600,9650,9525,9525,2668700,0,0,0,0
2016-10-19,9525,9625,9450,9450,3324400,0,0,0,0
2016-10-20,9550,9625,9450,9475,1461900,0,0,0,0
2016-10-21,9600,9700,9500,9575,2176700,0,0,0,0
2016-10-24,9500,9725,9500,9500,2595300,0,0,0,0
2016-10-25,9525,9650,9525,9600,1662300,0,0,0,0
2016-10-26,9525,9675,9500,9525,2304300,0,0,0,0
2016-10-27,9525,9575,9475,9575,3010700,0,0,0,0
2016-10-28,9650,9650,9525,9525,774700,0,0,0,0
2016-10-31,9350,9650,8150,8650,145879500,0,0,0,0
2016-11-01,9350,9400,9175,9200,6362800,0,0,0,0
2016-11-02,9200,9300,9125,9150,4497700,0,0,0,0
2016-11-03,9150,9250,8800,8800,6631700,0,0,0,0
2016-11-04,8900,9125,8825,9100,5100200,0,0,0,0
2016-11-07,9050,9350,9000,9275,4900200,0,0,0,0
2016-11-08,9350,9600,9300,9575,7809500,0,0,0,0
2016-11-09,9650,9650,9125,9450,7722400,0,0,0,0
2016-11-10,9500,9625,9425,9425,5432600,0,0,0,0
2016-11-11,9350,9350,8725,8775,11327100,0,0,0,0
2016-11-14,8700,8800,8350,8550,17381700,0,0,0,0
2016-11-15,8600,8850,8350,8650,12599700,0,0,0,0
2016-11-16,8650,8975,8650,8825,6880100,0,0,0,0
2016-11-17,8850,9100,8775,9100,2864200,0,0,0,0
2016-11-18,9100,9100,8800,9100,6086400,0,0,0,0
2016-11-21,9100,9100,8750,8775,6870800,0,0,0,0
2016-11-22,8775,8850,8650,8725,5117400,0,0,0,0
2016-11-23,8725,8775,8625,8775,4595100,0,0,0,0
2016-11-24,8725,8750,8550,8550,3254100,0,0,0,0
2016-11-25,8550,8550,8250,8275,5137100,0,0,0,0
2016-11-28,8150,8400,8150,8350,4295500,0,0,0,0
2016-11-29,8350,8525,8300,8425,4288600,0,0,0,0
2016-11-30,8650,9025,7550,8575,75546800,0,0,0,0
2016-12-01,8650,8800,8600,8625,2329600,0,0,0,0
2016-12-02,8600,8825,8525,8750,2588500,0,0,0,0
2016-12-05,8750,8975,8750,8875,2353500,0,0,0,0
2016-12-06,8975,9025,8675,8700,3537700,0,0,0,0
2016-12-07,8700,8725,8575,8675,4306300,0,0,0,0
2016-12-08,8700,8850,8600,8850,4035300,0,0,0,0
2016-12-09,8750,8850,8750,8850,1367200,0,0,0,0
2016-12-13,8850,8950,8725,8950,3094300,0,0,0,0
2016-12-14,8900,8950,8825,8925,2122900,0,0,0,0
2016-12-15,8900,8900,8700,8700,1550300,0,0,0,0
2016-12-16,8650,8775,8550,8625,5904800,0,0,0,0
2016-12-19,8625,8625,8325,8325,3434300,0,0,0,0
2016-12-20,8350,8425,8100,8175,3391800,0,0,0,0
2016-12-21,8200,8300,7925,7925,4791800,0,0,0,0
2016-12-22,7925,8050,7700,7775,5362800,0,0,0,0
2016-12-23,7675,7900,7550,7550,6383800,0,0,0,0
2016-12-27,7600,8075,7600,7950,2735300,0,0,0,0
2016-12-28,8000,8375,8000,8325,5231800,0,0,0,0
2016-12-29,8350,8650,8275,8625,4821800,0,0,0,0
2016-12-30,8600,8675,8425,8575,6203000,0,0,0,0
2016-12-31,8575,8825,8350,8400,61030900,0,0,0,0
2017-01-02,8575,8575,8575,8575,0,0,0,0,0
2017-01-03,8500,8625,8400,8600,2040600,0,0,0,0
2017-01-04,8575,8750,8575,8600,4027100,0,0,0,0
2017-01-05,8600,8700,8550,8575,3970900,0,0,0,0
2017-01-06,8650,8650,8525,8525,1497300,0,0,0,0
2017-01-09,8525,8800,8525,8800,5899200,0,0,0,0
2017-01-10,8800,8825,8600,8775,1942400,0,0,0,0
2017-01-11,8700,8725,8575,8575,2354800,0,0,0,0
2017-01-12,8525,8625,8525,8550,1985700,0,0,0,0
2017-01-13,8500,8600,8450,8525,4278600,0,0,0,0
2017-01-16,8400,8550,8375,8450,3834200,0,0,0,0
2017-01-17,8450,8525,8425,8425,2273700,0,0,0,0
2017-01-18,8375,8600,8375,8575,4515000,0,0,0,0
2017-01-19,8600,8650,8575,8600,4785000,0,0,0,0
2017-01-20,8600,8600,8425,8500,2326100,0,0,0,0
2017-01-23,8500,8550,8350,8450,1040900,0,0,0,0
2017-01-24,8425,8550,8425,8475,3841900,0,0,0,0
2017-01-25,8600,8600,8450,8600,1916400,0,0,0,0
2017-01-26,8650,8700,8475,8550,2818800,0,0,0,0
2017-01-27,8500,8650,8450,8550,923300,0,0,0,0
2017-01-30,8550,8550,8425,8475,1782100,0,0,0,0
2017-01-31,8400,8575,8250,8325,108218500,0,0,0,0
2017-02-01,8400,8500,8400,8425,3966000,0,0,0,0
2017-02-02,8425,8500,8400,8450,6861500,0,0,0,0
2017-02-03,8450,8475,8375,8450,5433300,0,0,0,0
2017-02-06,8425,8575,8400,8575,2118200,0,0,0,0
2017-02-07,8575,8575,8475,8475,2710300,0,0,0,0
2017-02-08,8525,8525,8425,8500,2501600,0,0,0,0
2017-02-09,8525,8550,8425,8500,3318400,0,0,0,0
2017-02-10,8450,8550,8450,8550,3053900,0,0,0,0
2017-02-13,8475,8525,8475,8500,7923300,0,0,0,0
2017-02-14,8475,8525,8450,8450,7508800,0,0,0,0
2017-02-15,8450,8450,8450,8450,0,0,0,0,0
2017-02-16,8400,8450,8375,8400,16963200,0,0,0,0
2017-02-17,8400,8450,8350,8375,4533500,0,0,0,0
2017-02-20,8400,8450,8350,8375,4499500,0,0,0,0
2017-02-21,8425,8475,8250,8250,4601400,0,0,0,0
2017-02-22,8400,8425,8250,8250,8560200,0,0,0,0
2017-02-23,8250,8375,8250,8300,9825900,0,0,0,0
2017-02-24,8250,8375,8250,8325,5325200,0,0,0,0
2017-02-27,8350,8375,8300,8350,3935800,0,0,0,0
2017-02-28,8250,8950,8075,8150,104495000,0,0,0,0
2017-03-01,8250,8325,8200,8275,3424800,0,0,0,0
2017-03-02,8300,8375,8250,8250,3950900,0,0,0,0
2017-03-03,8275,8375,8225,8225,3121200,0,0,0,0
2017-03-06,8325,8350,8225,8300,1353200,0,0,0,0
2017-03-07,8300,8300,8150,8225,7297300,0,0,0,0
2017-03-08,8300,8300,8075,8200,6077600,0,0,0,0
2017-03-09,8150,8225,8125,8150,1970600,0,0,0,0
2017-03-10,8225,8225,8075,8150,2782500,0,0,0,0
2017-03-13,8150,8325,8150,8325,1766300,0,0,0,0
2017-03-14,8350,8475,8275,8375,3421700,0,0,0,0
2017-03-15,8400,8525,8275,8475,4179400,0,0,0,0
2017-03-16,8550,8875,8450,8825,10142600,0,0,0,0
2017-03-17,8875,8900,8525,8700,10546500,0,0,0,0
2017-03-20,8725,8750,8625,8725,2024700,0,0,0,0
2017-03-21,8725,8750,8600,8725,2329100,0,0,0,0
2017-03-22,8700,8800,8500,8800,5600600,0,0,0,0
2017-03-23,8775,8800,8750,8775,3011200,0,0,0,0
2017-03-24,8900,8950,8550,8600,6528800,0,0,0,0
2017-03-27,8425,8650,8425,8425,2833700,0,0,0,0
2017-03-29,8450,8575,8375,8375,9925900,0,0,0,0
2017-03-30,8250,8450,8250,8250,7328100,0,0,0,0
2017-03-31,8200,8950,7975,8775,110441900,0,0,0,0
2017-04-03,8200,8450,8200,8425,2068600,0,0,0,0
2017-04-04,8400,8425,8275,8400,3444200,0,0,0,0
2017-04-05,8400,8400,8400,8400,0,0,0,0,0
2017-04-06,8300,8325,8200,8225,10471800,0,0,0,0
2017-04-07,8200,8225,8150,8175,7078600,0,0,0,0
2017-04-10,8200,8250,8150,8175,3083400,0,0,0,0
2017-04-11,8200,8225,8100,8125,7277700,0,0,0,0
2017-04-12,8100,8125,7975,8100,13885500,0,0,0,0
2017-04-13,8100,8200,8100,8125,4228100,0,0,0,0
2017-04-17,8100,8225,8100,8150,3206500,0,0,0,0
2017-04-18,8175,8200,8075,8200,7389500,0,0,0,0
2017-04-19,8200,8200,8200,8200,0,0,0,0,0
2017-04-20,8100,8225,8100,8175,3410900,0,0,0,0
2017-04-21,8200,8425,8150,8400,4351900,0,0,0,0
2017-04-25,8450,8500,8375,8500,6203900,0,0,0,0
2017-04-26,8500,8550,8425,8525,6733500,0,0,0,0
