date,open,high,low,close,volume,sentiment_average_1d,sentiment_weighted_1d,sentiment_news_count_1d,sentiment_unavailable_count_1d
2025-02-27,3790,3800,3610,3630,410928000,0,0,0,0
2025-02-28,3520,4050,3470,4050,6755503700,0,0,0,0
2025-03-03,3520,3740,3470,3670,744626800,0,0,0,0
2025-03-04,3680,3720,3600,3670,338434700,0,0,0,0
2025-03-05,3710,3900,3710,3840,441151000,0,0,0,0
2025-03-06,3870,3990,3870,3950,434485100,0,0,0,0
2025-03-07,3930,3930,3810,3810,243793600,0,0,0,0
2025-03-10,3790,3810,3730,3760,232192200,0,0,0,0
2025-03-11,3700,3790,3660,3790,273961800,0,0,0,0
2025-03-12,3810,3920,3810,3890,271631200,0,0,0,0
2025-03-13,3960,3970,3800,3800,209225700,0,0,0,0
2025-03-14,3750,3840,3750,3750,156131900,0,0,0,0
2025-03-17,3780,3840,3730,3830,162467700,0,0,0,0
2025-03-18,3840,3860,3500,3680,416894600,0,0,0,0
2025-03-19,3710,3780,3680,3710,352217700,0,0,0,0
2025-03-20,3730,3760,3640,3660,313033000,0,0,0,0
2025-03-21,3600,3700,3550,3700,627645600,0,0,0,0
2025-03-24,3650,3740,3520,3610,342883200,0,0,0,0
2025-03-25,3660,3840,3660,3800,331285900,0,0,0,0
2025-03-26,3870,4020,3860,4000,540888800,0,0,0,0
2025-03-27,4000,4050,3930,4050,322553200,0,0,0,0
2025-03-31,4050,4050,3450,3850,4295785700,0,0,0,0
2025-04-08,3460,3750,3450,3640,734807100,0,0,0,0
2025-04-09,3610,3710,3600,3630,366649900,0,0,0,0
2025-04-10,3920,3930,3770,3800,417562900,0,0,0,0
2025-04-11,3600,3650,3590,3630,301200600,0,0,0,0
2025-04-14,3630,3690,3620,3690,169458300,0,0,0,0
2025-04-15,3730,3780,3680,3690,254224400,0,0,0,0
2025-04-16,3690,3700,3600,3650,233772400,0,0,0,0
2025-04-17,3670,3670,3610,3640,121059300,0,0,0,0
2025-04-21,3620,3660,3570,3620,107470200,0,0,0,0
2025-04-22,3600,3650,3600,3630,147116900,0,0,0,0
2025-04-23,3660,3790,3640,3760,432999900,0,0,0,0
2025-04-24,3790,3840,3720,3730,272537300,0,0,0,0
2025-04-25,3770,3790,3730,3740,136517100,0,0,0,0
2025-04-28,3790,3850,3780,3840,212945800,0,0,0,0
2025-04-29,3860,3870,3820,3850,160631400,0,0,0,0
2025-04-30,3920,4450,3760,4450,4017121100,0,0,0,0
2025-05-02,3920,3920,3850,3880,205628100,0,0,0,0
2025-05-05,3900,3920,3860,3860,196917100,0,0,0,0
2025-05-06,3840,3900,3840,3880,111333800,0,0,0,0
2025-05-07,3900,3910,3870,3910,119763100,0,0,0,0
2025-05-08,3910,3960,3780,3790,224121900,0,0,0,0
2025-05-09,3810,3840,3760,3840,147638100,0,0,0,0
2025-05-14,4000,4090,3960,4090,461642400,0,0,0,0
2025-05-15,4140,4310,4130,4270,537151700,0,0,0,0
2025-05-16,4310,4330,4160,4250,289337600,0,0,0,0
2025-05-19,4230,4260,4200,4230,145935500,0,0,0,0
2025-05-20,4230,4280,4170,4210,209576900,0,0,0,0
2025-05-21,4210,4310,4210,4260,256020200,0,0,0,0
2025-05-22,4280,4310,4240,4300,208291800,0,0,0,0
2025-05-23,4350,4370,4330,4350,108182800,0,0,0,0
2025-05-26,4350,4350,4260,4320,149418600,0,0,0,0
2025-05-27,4320,4370,4280,4370,180028000,0,0,0,0
2025-05-28,4360,4450,4320,4450,466133500,0,0,0,0
2025-05-31,4360,4390,3660,3740,4356363900,0,0,0,0
2025-06-02,4360,4390,4200,4200,389541100,0,0,0,0
2025-06-03,4210,4230,4120,4200,277902300,0,0,0,0
2025-06-04,4230,4230,4080,4080,279755300,0,0,0,0
2025-06-05,4110,4140,4050,4100,230129500,0,0,0,0
2025-06-10,4100,4160,4100,4150,179827500,0,0,0,0
2025-06-11,4130,4140,4060,4070,196558700,0,0,0,0
2025-06-12,4070,4100,4060,4070,113850500,0,0,0,0
2025-06-13,4020,4050,3980,4000,283826000,0,0,0,0
