date,open,high,low,close,adj_close,volume,dividends,splits,source
2000-10-02,850.0,855.0,835.0,840.0,408.51605224609375,20140500,0.0,0.0,yfinance_raw_daily
2000-10-03,840.0,845.0,790.0,790.0,384.19970703125,40054000,0.0,0.0,yfinance_raw_daily
2000-10-04,790.0,790.0,745.0,775.0,376.9047546386719,71358500,0.0,0.0,yfinance_raw_daily
2000-10-05,770.0,800.0,770.0,790.0,384.19970703125,49498000,0.0,0.0,yfinance_raw_daily
2000-10-06,790.0,790.0,765.0,775.0,376.9047546386719,16229500,0.0,0.0,yfinance_raw_daily
2000-10-09,775.0,775.0,740.0,755.0,367.1781921386719,36830500,0.0,0.0,yfinance_raw_daily
2000-10-10,750.0,755.0,740.0,750.0,364.74658203125,25483500,0.0,0.0,yfinance_raw_daily
2000-10-11,745.0,780.0,740.0,770.0,374.47308349609375,31377500,0.0,0.0,yfinance_raw_daily
2000-10-12,770.0,790.0,765.0,780.0,379.33642578125,43774000,0.0,0.0,yfinance_raw_daily
2000-10-13,770.0,790.0,760.0,790.0,384.19970703125,27924500,0.0,0.0,yfinance_raw_daily
2000-10-16,790.0,790.0,790.0,790.0,384.19970703125,0,0.0,0.0,yfinance_raw_daily
2000-10-17,800.0,820.0,800.0,810.0,393.9263000488281,28053500,0.0,0.0,yfinance_raw_daily
2000-10-18,810.0,810.0,790.0,800.0,389.0631103515625,24782000,0.0,0.0,yfinance_raw_daily
2000-10-19,795.0,810.0,785.0,810.0,393.9263000488281,31849500,0.0,0.0,yfinance_raw_daily
2000-10-20,825.0,825.0,775.0,800.0,389.0631103515625,36159500,0.0,0.0,yfinance_raw_daily
2000-10-23,800.0,800.0,775.0,800.0,389.0631103515625,7006500,0.0,0.0,yfinance_raw_daily
2000-10-24,800.0,800.0,775.0,800.0,389.0631103515625,600500,0.0,0.0,yfinance_raw_daily
2000-10-25,800.0,800.0,800.0,800.0,389.0631103515625,0,0.0,0.0,yfinance_raw_daily
2000-10-26,775.0,800.0,775.0,800.0,389.0631103515625,9708000,0.0,0.0,yfinance_raw_daily
2000-10-27,800.0,800.0,800.0,800.0,389.0631103515625,0,0.0,0.0,yfinance_raw_daily
2000-10-30,775.0,775.0,750.0,775.0,376.9047546386719,9163500,0.0,0.0,yfinance_raw_daily
2000-10-31,750.0,775.0,750.0,775.0,376.9047546386719,2331000,0.0,0.0,yfinance_raw_daily
2000-11-01,775.0,775.0,750.0,775.0,376.9047546386719,9665500,0.0,0.0,yfinance_raw_daily
2000-11-02,775.0,775.0,750.0,775.0,376.9047546386719,2991500,0.0,0.0,yfinance_raw_daily
2000-11-03,775.0,775.0,750.0,775.0,376.9047546386719,1076000,0.0,0.0,yfinance_raw_daily
