variant_id,variant_label,ticker,rows,date_start,date_end,applied_threshold,applied_strict_mode,layer1_signals,variant_signals,skipped_signals,signal_retention_pct,coverage_collapsed,layer1_total_trades,variant_total_trades,trade_retention_pct,layer1_win_rate,variant_win_rate,delta_win_rate,layer1_average_return,variant_average_return,delta_average_return,layer1_max_drawdown,variant_max_drawdown,delta_max_drawdown
layer1_full_universe,Full universe after Layer 1,INCO,5059,2005-09-29,2026-04-22,1.5,False,435,435,0,100.0,False,200,200,100.0,45.5,45.5,0.0,0.7198,0.7198,0.0,49.84,49.84,0.0
layer1_full_universe,Full universe after Layer 1,INDF,6353,2000-10-02,2026-04-22,1.5,False,473,473,0,100.0,False,227,227,100.0,48.9,48.9,0.0,0.6409,0.6409,0.0,33.0776,33.0776,0.0
layer1_full_universe,Full universe after Layer 1,INDY,4386,2008-06-11,2026-04-22,1.5,False,355,355,0,100.0,False,157,157,100.0,42.68,42.68,0.0,1.2879,1.2879,0.0,63.7337,63.7337,0.0
layer1_full_universe,Full universe after Layer 1,INTP,6305,2000-12-06,2026-04-22,1.5,False,514,514,0,100.0,False,252,252,100.0,45.63,45.63,0.0,0.3103,0.3103,0.0,52.5233,52.5233,0.0
layer1_full_universe,Full universe after Layer 1,ISAT,5450,2004-03-18,2026-04-22,1.5,False,428,428,0,100.0,False,206,206,100.0,50.0,50.0,0.0,0.9452,0.9452,0.0,43.7619,43.7619,0.0
layer1_full_universe,Full universe after Layer 1,ITMG,4496,2007-12-18,2026-04-22,1.5,False,349,349,0,100.0,False,183,183,100.0,47.54,47.54,0.0,0.1417,0.1417,0.0,62.5815,62.5815,0.0
layer1_full_universe,Full universe after Layer 1,JPFA,6266,2001-01-31,2026-04-22,1.5,False,537,537,0,100.0,False,230,230,100.0,46.52,46.52,0.0,0.8708,0.8708,0.0,59.0697,59.0697,0.0
layer1_full_universe,Full universe after Layer 1,JSMR,4521,2007-11-12,2026-04-22,1.5,False,326,326,0,100.0,False,164,164,100.0,48.17,48.17,0.0,0.07,0.07,0.0,28.8928,28.8928,0.0
layer1_full_universe,Full universe after Layer 1,KLBF,5518,2003-12-15,2026-04-22,1.5,False,456,456,0,100.0,False,223,223,100.0,45.29,45.29,0.0,0.5259,0.5259,0.0,34.9668,34.9668,0.0
layer1_full_universe,Full universe after Layer 1,LSIP,5947,2002-04-22,2026-04-22,1.5,False,533,533,0,100.0,False,233,233,100.0,45.49,45.49,0.0,0.3369,0.3369,0.0,66.9877,66.9877,0.0
layer1_full_universe,Full universe after Layer 1,MAPI,5280,2004-11-10,2026-04-22,1.5,False,455,455,0,100.0,False,222,222,100.0,44.59,44.59,0.0,0.6376,0.6376,0.0,57.1818,57.1818,0.0
