date,ticker,scenario,entry_mode,start_mode,open_time,open_price,entry_time,entry_price,trail_start_time,peak_price,exit_time,exit_price,exit_reason,return_pct
2026-07-21,CUAN,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-21 09:00:00+07:00,680.0,2026-07-20 16:10:00+07:00,670.0,2026-07-21 09:00:00+07:00,695.0,2026-07-21 09:00:00+07:00,688.05,trailing_stop,2.3940298507462714
2026-07-21,CUAN,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-21 09:00:00+07:00,680.0,2026-07-21 09:00:00+07:00,680.0,2026-07-21 09:30:00+07:00,695.0,2026-07-21 09:30:00+07:00,688.05,trailing_stop,0.8838235294117539
2026-07-21,CUAN,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-21 09:00:00+07:00,680.0,2026-07-20 16:10:00+07:00,670.0,2026-07-21 09:30:00+07:00,695.0,2026-07-21 09:30:00+07:00,688.05,trailing_stop,2.3940298507462714
2026-07-21,GULA,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-21 09:00:00+07:00,835.0,2026-07-21 09:00:00+07:00,835.0,2026-07-21 09:00:00+07:00,850.0,2026-07-21 09:00:00+07:00,841.5,trailing_stop,0.47844311377246457
2026-07-21,GULA,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-21 09:00:00+07:00,835.0,2026-07-20 16:10:00+07:00,800.0,2026-07-21 09:00:00+07:00,850.0,2026-07-21 09:00:00+07:00,841.5,trailing_stop,4.887499999999989
2026-07-21,GULA,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-21 09:00:00+07:00,835.0,2026-07-21 09:00:00+07:00,835.0,2026-07-21 09:30:00+07:00,850.0,2026-07-21 09:30:00+07:00,841.5,trailing_stop,0.47844311377246457
2026-07-21,GULA,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-21 09:00:00+07:00,835.0,2026-07-20 16:10:00+07:00,800.0,2026-07-21 09:30:00+07:00,850.0,2026-07-21 09:30:00+07:00,841.5,trailing_stop,4.887499999999989
2026-07-22,ARCI,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,1120.0,2026-07-22 09:00:00+07:00,1120.0,2026-07-22 09:00:00+07:00,1145.0,2026-07-22 09:00:00+07:00,1133.55,trailing_stop,0.9098214285714227
2026-07-22,ARCI,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,1120.0,2026-07-21 16:10:00+07:00,1090.0,2026-07-22 09:00:00+07:00,1145.0,2026-07-22 09:00:00+07:00,1133.55,trailing_stop,3.695412844036683
2026-07-22,ARCI,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,1120.0,2026-07-22 09:00:00+07:00,1120.0,2026-07-22 09:30:00+07:00,1145.0,2026-07-22 09:30:00+07:00,1133.55,trailing_stop,0.9098214285714227
2026-07-22,ARCI,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,1120.0,2026-07-21 16:10:00+07:00,1090.0,2026-07-22 09:30:00+07:00,1145.0,2026-07-22 09:30:00+07:00,1133.55,trailing_stop,3.695412844036683
2026-07-22,PTRO,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,4500.0,2026-07-22 09:00:00+07:00,4500.0,2026-07-22 09:00:00+07:00,4630.0,2026-07-22 09:00:00+07:00,4583.7,trailing_stop,1.5599999999999952
2026-07-22,PTRO,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,4500.0,2026-07-21 16:10:00+07:00,4470.0,2026-07-22 09:00:00+07:00,4630.0,2026-07-22 09:00:00+07:00,4583.7,trailing_stop,2.243624161073832
2026-07-22,PTRO,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,4500.0,2026-07-22 09:00:00+07:00,4500.0,2026-07-22 09:30:00+07:00,4750.0,2026-07-22 09:30:00+07:00,4702.5,trailing_stop,4.199999999999992
2026-07-22,PTRO,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,4500.0,2026-07-21 16:10:00+07:00,4470.0,2026-07-22 09:30:00+07:00,4750.0,2026-07-22 09:30:00+07:00,4702.5,trailing_stop,4.9013422818791845
2026-07-22,TINS,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,3580.0,2026-07-22 09:00:00+07:00,3580.0,2026-07-22 09:00:00+07:00,3620.0,2026-07-22 09:00:00+07:00,3583.8,trailing_stop,-0.19385474860335014
2026-07-22,TINS,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,3580.0,2026-07-21 16:10:00+07:00,3550.0,2026-07-22 09:00:00+07:00,3620.0,2026-07-22 09:00:00+07:00,3583.8,trailing_stop,0.6521126760563491
2026-07-22,TINS,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,3580.0,2026-07-22 09:00:00+07:00,3580.0,2026-07-22 09:30:00+07:00,3640.0,2026-07-22 09:30:00+07:00,3603.6,trailing_stop,0.35921787709497527
2026-07-22,TINS,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,3580.0,2026-07-21 16:10:00+07:00,3550.0,2026-07-22 09:30:00+07:00,3640.0,2026-07-22 09:30:00+07:00,3603.6,trailing_stop,1.2098591549295827
2026-07-22,TPIA,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,2270.0,2026-07-22 09:00:00+07:00,2270.0,2026-07-22 09:00:00+07:00,2350.0,2026-07-22 09:00:00+07:00,2326.5,trailing_stop,2.1889867841409787
2026-07-22,TPIA,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,2270.0,2026-07-21 16:10:00+07:00,2250.0,2026-07-22 09:00:00+07:00,2350.0,2026-07-22 09:00:00+07:00,2326.5,trailing_stop,3.100000000000003
2026-07-22,TPIA,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,2270.0,2026-07-22 09:00:00+07:00,2270.0,2026-07-22 09:30:00+07:00,2350.0,2026-07-22 09:30:00+07:00,2326.5,trailing_stop,2.1889867841409787
2026-07-22,TPIA,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,2270.0,2026-07-21 16:10:00+07:00,2250.0,2026-07-22 09:30:00+07:00,2350.0,2026-07-22 09:30:00+07:00,2326.5,trailing_stop,3.100000000000003
2026-07-22,WIFI,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,2090.0,2026-07-22 09:00:00+07:00,2090.0,2026-07-22 09:00:00+07:00,2150.0,2026-07-22 09:00:00+07:00,2128.5,trailing_stop,1.5421052631578895
2026-07-22,WIFI,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,2090.0,2026-07-21 16:10:00+07:00,2060.0,2026-07-22 09:00:00+07:00,2150.0,2026-07-22 09:00:00+07:00,2128.5,trailing_stop,3.0252427184466084
2026-07-22,WIFI,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,2090.0,2026-07-22 09:00:00+07:00,2090.0,2026-07-22 09:30:00+07:00,2150.0,2026-07-22 09:30:00+07:00,2128.5,trailing_stop,1.5421052631578895
2026-07-22,WIFI,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,2090.0,2026-07-21 16:10:00+07:00,2060.0,2026-07-22 09:30:00+07:00,2150.0,2026-07-22 09:30:00+07:00,2128.5,trailing_stop,3.0252427184466084
2026-07-22,WMUU,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,50.0,2026-07-22 09:00:00+07:00,50.0,2026-07-22 09:00:00+07:00,56.0,2026-07-22 09:20:00+07:00,55.44,trailing_stop,10.58
2026-07-22,WMUU,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,50.0,2026-07-21 16:10:00+07:00,50.0,2026-07-22 09:00:00+07:00,56.0,2026-07-22 09:20:00+07:00,55.44,trailing_stop,10.58
2026-07-22,WMUU,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,50.0,2026-07-22 09:00:00+07:00,50.0,2026-07-22 09:30:00+07:00,57.0,2026-07-22 09:30:00+07:00,56.43,trailing_stop,12.560000000000004
2026-07-22,WMUU,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,50.0,2026-07-21 16:10:00+07:00,50.0,2026-07-22 09:30:00+07:00,57.0,2026-07-22 09:30:00+07:00,56.43,trailing_stop,12.560000000000004
2026-07-22,AMMN,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,4340.0,2026-07-22 09:00:00+07:00,4340.0,2026-07-22 09:00:00+07:00,4410.0,2026-07-22 09:00:00+07:00,4365.9,trailing_stop,0.29677419354837725
2026-07-22,AMMN,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,4340.0,2026-07-21 16:10:00+07:00,4290.0,2026-07-22 09:00:00+07:00,4410.0,2026-07-22 09:00:00+07:00,4365.9,trailing_stop,1.4692307692307676
2026-07-22,AMMN,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,4340.0,2026-07-22 09:00:00+07:00,4340.0,2026-07-22 09:30:00+07:00,4410.0,2026-07-22 09:30:00+07:00,4365.9,trailing_stop,0.29677419354837725
2026-07-22,AMMN,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,4340.0,2026-07-21 16:10:00+07:00,4290.0,2026-07-22 09:30:00+07:00,4410.0,2026-07-22 09:30:00+07:00,4365.9,trailing_stop,1.4692307692307676
2026-07-22,BBCA,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,6525.0,2026-07-22 09:00:00+07:00,6525.0,2026-07-22 09:00:00+07:00,6550.0,2026-07-22 09:05:00+07:00,6484.5,trailing_stop,-0.9206896551724127
2026-07-22,BBCA,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,6525.0,2026-07-21 16:10:00+07:00,6525.0,2026-07-22 09:00:00+07:00,6550.0,2026-07-22 09:05:00+07:00,6484.5,trailing_stop,-0.9206896551724127
2026-07-22,BBCA,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,6525.0,2026-07-22 09:00:00+07:00,6525.0,2026-07-22 09:30:00+07:00,6550.0,2026-07-22 09:30:00+07:00,6484.5,trailing_stop,-0.9206896551724127
2026-07-22,BBCA,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,6525.0,2026-07-21 16:10:00+07:00,6525.0,2026-07-22 09:30:00+07:00,6550.0,2026-07-22 09:30:00+07:00,6484.5,trailing_stop,-0.9206896551724127
2026-07-22,PGAS,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,1545.0,2026-07-22 09:00:00+07:00,1545.0,2026-07-22 09:00:00+07:00,1570.0,2026-07-22 09:30:00+07:00,1554.3,trailing_stop,0.3019417475728206
2026-07-22,PGAS,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,1545.0,2026-07-21 16:10:00+07:00,1540.0,2026-07-22 09:00:00+07:00,1570.0,2026-07-22 09:30:00+07:00,1554.3,trailing_stop,0.6285714285714341
2026-07-22,PGAS,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,1545.0,2026-07-22 09:00:00+07:00,1545.0,2026-07-22 09:30:00+07:00,1570.0,2026-07-22 09:30:00+07:00,1554.3,trailing_stop,0.3019417475728206
2026-07-22,PGAS,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,1545.0,2026-07-21 16:10:00+07:00,1540.0,2026-07-22 09:30:00+07:00,1570.0,2026-07-22 09:30:00+07:00,1554.3,trailing_stop,0.6285714285714341
2026-07-22,CBRE,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,800.0,2026-07-22 09:00:00+07:00,800.0,2026-07-22 09:00:00+07:00,805.0,2026-07-22 09:00:00+07:00,796.95,trailing_stop,-0.6812499999999997
2026-07-22,CBRE,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,800.0,2026-07-21 16:10:00+07:00,800.0,2026-07-22 09:00:00+07:00,805.0,2026-07-22 09:00:00+07:00,796.95,trailing_stop,-0.6812499999999997
2026-07-22,CBRE,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,800.0,2026-07-22 09:00:00+07:00,800.0,2026-07-22 09:30:00+07:00,810.0,2026-07-22 09:30:00+07:00,801.9,trailing_stop,-0.062499999999998404
2026-07-22,CBRE,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,800.0,2026-07-21 16:10:00+07:00,800.0,2026-07-22 09:30:00+07:00,810.0,2026-07-22 09:30:00+07:00,801.9,trailing_stop,-0.062499999999998404
2026-07-22,DSSA,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,950.0,2026-07-22 09:00:00+07:00,950.0,2026-07-22 09:00:00+07:00,970.0,2026-07-22 09:00:00+07:00,960.3,trailing_stop,0.7842105263157765
2026-07-22,DSSA,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,950.0,2026-07-21 16:10:00+07:00,940.0,2026-07-22 09:00:00+07:00,970.0,2026-07-22 09:00:00+07:00,960.3,trailing_stop,1.8595744680851016
2026-07-22,DSSA,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,950.0,2026-07-22 09:00:00+07:00,950.0,2026-07-22 09:30:00+07:00,970.0,2026-07-22 09:30:00+07:00,960.3,trailing_stop,0.7842105263157765
2026-07-22,DSSA,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,950.0,2026-07-21 16:10:00+07:00,940.0,2026-07-22 09:30:00+07:00,970.0,2026-07-22 09:30:00+07:00,960.3,trailing_stop,1.8595744680851016
2026-07-22,MBMA,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,545.0,2026-07-22 09:00:00+07:00,545.0,2026-07-22 09:00:00+07:00,550.0,2026-07-22 09:00:00+07:00,544.5,trailing_stop,-0.39174311926605226
2026-07-22,MBMA,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,545.0,2026-07-21 16:10:00+07:00,540.0,2026-07-22 09:00:00+07:00,550.0,2026-07-22 09:00:00+07:00,544.5,trailing_stop,0.5333333333333303
2026-07-22,MBMA,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,545.0,2026-07-22 09:00:00+07:00,545.0,2026-07-22 09:30:00+07:00,555.0,2026-07-22 09:30:00+07:00,549.45,trailing_stop,0.5165137614678963
2026-07-22,MBMA,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,545.0,2026-07-21 16:10:00+07:00,540.0,2026-07-22 09:30:00+07:00,555.0,2026-07-22 09:30:00+07:00,549.45,trailing_stop,1.4500000000000073
2026-07-22,MDKA,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,2770.0,2026-07-22 09:00:00+07:00,2770.0,2026-07-22 09:00:00+07:00,2830.0,2026-07-22 09:00:00+07:00,2801.7,trailing_stop,0.8444043321299669
2026-07-22,MDKA,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,2770.0,2026-07-21 16:10:00+07:00,2720.0,2026-07-22 09:00:00+07:00,2830.0,2026-07-22 09:00:00+07:00,2801.7,trailing_stop,2.703676470588235
2026-07-22,MDKA,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,2770.0,2026-07-22 09:00:00+07:00,2770.0,2026-07-22 09:30:00+07:00,2830.0,2026-07-22 09:30:00+07:00,2801.7,trailing_stop,0.8444043321299669
2026-07-22,MDKA,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,2770.0,2026-07-21 16:10:00+07:00,2720.0,2026-07-22 09:30:00+07:00,2830.0,2026-07-22 09:30:00+07:00,2801.7,trailing_stop,2.703676470588235
2026-07-22,RATU,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,5200.0,2026-07-22 09:00:00+07:00,5200.0,2026-07-22 09:00:00+07:00,5275.0,2026-07-22 09:00:00+07:00,5222.25,trailing_stop,0.12788461538461052
2026-07-22,RATU,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,5200.0,2026-07-21 16:10:00+07:00,5125.0,2026-07-22 09:00:00+07:00,5275.0,2026-07-22 09:00:00+07:00,5222.25,trailing_stop,1.597560975609758
2026-07-22,RATU,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,5200.0,2026-07-22 09:00:00+07:00,5200.0,2026-07-22 09:30:00+07:00,5300.0,2026-07-22 09:30:00+07:00,5247.0,trailing_stop,0.603846153846155
2026-07-22,RATU,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,5200.0,2026-07-21 16:10:00+07:00,5125.0,2026-07-22 09:30:00+07:00,5300.0,2026-07-22 09:30:00+07:00,5247.0,trailing_stop,2.080487804878051
2026-07-22,SSIA,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,1840.0,2026-07-22 09:00:00+07:00,1840.0,2026-07-22 09:00:00+07:00,1855.0,2026-07-22 09:00:00+07:00,1836.45,trailing_stop,-0.4929347826086891
2026-07-22,SSIA,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,1840.0,2026-07-21 16:10:00+07:00,1825.0,2026-07-22 09:00:00+07:00,1855.0,2026-07-22 09:00:00+07:00,1836.45,trailing_stop,0.32739726027396526
2026-07-22,SSIA,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,1840.0,2026-07-22 09:00:00+07:00,1840.0,2026-07-22 09:30:00+07:00,1855.0,2026-07-22 09:30:00+07:00,1836.45,trailing_stop,-0.4929347826086891
2026-07-22,SSIA,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,1840.0,2026-07-21 16:10:00+07:00,1825.0,2026-07-22 09:30:00+07:00,1855.0,2026-07-22 09:30:00+07:00,1836.45,trailing_stop,0.32739726027396526
2026-07-22,AADI,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,9025.0,2026-07-22 09:00:00+07:00,9025.0,2026-07-22 09:00:00+07:00,9125.0,2026-07-22 09:00:00+07:00,9033.75,trailing_stop,-0.20304709141273333
2026-07-22,AADI,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,9025.0,2026-07-21 16:10:00+07:00,9000.0,2026-07-22 09:00:00+07:00,9125.0,2026-07-22 09:00:00+07:00,9033.75,trailing_stop,0.074999999999992
2026-07-22,AADI,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,9025.0,2026-07-22 09:00:00+07:00,9025.0,2026-07-22 09:30:00+07:00,9200.0,2026-07-22 09:30:00+07:00,9108.0,trailing_stop,0.6196675900277062
2026-07-22,AADI,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,9025.0,2026-07-21 16:10:00+07:00,9000.0,2026-07-22 09:30:00+07:00,9200.0,2026-07-22 09:30:00+07:00,9108.0,trailing_stop,0.9000000000000011
2026-07-22,MEDC,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,1290.0,2026-07-22 09:00:00+07:00,1290.0,2026-07-22 09:00:00+07:00,1330.0,2026-07-22 09:00:00+07:00,1316.7,trailing_stop,1.7697674418604707
2026-07-22,MEDC,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,1290.0,2026-07-21 16:10:00+07:00,1275.0,2026-07-22 09:00:00+07:00,1330.0,2026-07-22 09:00:00+07:00,1316.7,trailing_stop,2.970588235294114
2026-07-22,MEDC,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,1290.0,2026-07-22 09:00:00+07:00,1290.0,2026-07-22 09:30:00+07:00,1330.0,2026-07-22 09:30:00+07:00,1316.7,trailing_stop,1.7697674418604707
2026-07-22,MEDC,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,1290.0,2026-07-21 16:10:00+07:00,1275.0,2026-07-22 09:30:00+07:00,1330.0,2026-07-22 09:30:00+07:00,1316.7,trailing_stop,2.970588235294114
2026-07-22,BULL,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,398.0,2026-07-22 09:00:00+07:00,398.0,2026-07-22 09:00:00+07:00,398.0,2026-07-22 09:00:00+07:00,394.02,trailing_stop,-1.3000000000000007
2026-07-22,BULL,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,398.0,2026-07-21 16:10:00+07:00,392.0,2026-07-22 09:00:00+07:00,398.0,2026-07-22 09:00:00+07:00,394.02,trailing_stop,0.21530612244896633
2026-07-22,BULL,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,398.0,2026-07-22 09:00:00+07:00,398.0,2026-07-22 09:30:00+07:00,414.0,2026-07-22 09:30:00+07:00,409.86,trailing_stop,2.6798994974874484
2026-07-22,BULL,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,398.0,2026-07-21 16:10:00+07:00,392.0,2026-07-22 09:30:00+07:00,414.0,2026-07-22 09:30:00+07:00,409.86,trailing_stop,4.256122448979605
2026-07-22,MAXI,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:10:00+07:00,50.0,2026-07-22 09:10:00+07:00,50.0,2026-07-22 09:10:00+07:00,51.0,2026-07-22 09:25:00+07:00,50.49,trailing_stop,0.680000000000003
2026-07-22,MAXI,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:10:00+07:00,50.0,2026-07-21 16:10:00+07:00,50.0,2026-07-22 09:10:00+07:00,51.0,2026-07-22 09:25:00+07:00,50.49,trailing_stop,0.680000000000003
2026-07-22,MAXI,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:10:00+07:00,50.0,2026-07-22 09:10:00+07:00,50.0,2026-07-22 09:30:00+07:00,51.0,2026-07-22 09:30:00+07:00,50.49,trailing_stop,0.680000000000003
2026-07-22,MAXI,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:10:00+07:00,50.0,2026-07-21 16:10:00+07:00,50.0,2026-07-22 09:30:00+07:00,51.0,2026-07-22 09:30:00+07:00,50.49,trailing_stop,0.680000000000003
2026-07-22,EMTK,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,565.0,2026-07-22 09:00:00+07:00,565.0,2026-07-22 09:00:00+07:00,565.0,2026-07-22 09:00:00+07:00,559.35,trailing_stop,-1.3000000000000007
2026-07-22,EMTK,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,565.0,2026-07-21 16:10:00+07:00,550.0,2026-07-22 09:00:00+07:00,565.0,2026-07-22 09:00:00+07:00,559.35,trailing_stop,1.4000000000000128
2026-07-22,EMTK,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,565.0,2026-07-22 09:00:00+07:00,565.0,2026-07-22 09:30:00+07:00,565.0,2026-07-22 09:30:00+07:00,559.35,trailing_stop,-1.3000000000000007
2026-07-22,EMTK,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,565.0,2026-07-21 16:10:00+07:00,550.0,2026-07-22 09:30:00+07:00,565.0,2026-07-22 09:30:00+07:00,559.35,trailing_stop,1.4000000000000128
2026-07-22,JELI,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,755.0,2026-07-22 09:00:00+07:00,755.0,2026-07-22 09:00:00+07:00,765.0,2026-07-22 09:00:00+07:00,757.35,trailing_stop,0.0112582781456874
2026-07-22,JELI,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,755.0,2026-07-21 16:10:00+07:00,715.0,2026-07-22 09:00:00+07:00,765.0,2026-07-22 09:00:00+07:00,757.35,trailing_stop,5.623076923076919
2026-07-22,JELI,buy_open_H__trail_from_0930,buy_open_H,trail_from_0930,2026-07-22 09:00:00+07:00,755.0,2026-07-22 09:00:00+07:00,755.0,2026-07-22 09:30:00+07:00,765.0,2026-07-22 09:30:00+07:00,757.35,trailing_stop,0.0112582781456874
2026-07-22,JELI,buy_close_H_minus_1__trail_from_0930,buy_close_H_minus_1,trail_from_0930,2026-07-22 09:00:00+07:00,755.0,2026-07-21 16:10:00+07:00,715.0,2026-07-22 09:30:00+07:00,765.0,2026-07-22 09:30:00+07:00,757.35,trailing_stop,5.623076923076919
2026-07-22,KOKA,buy_open_H__trail_from_entry,buy_open_H,trail_from_entry,2026-07-22 09:00:00+07:00,218.0,2026-07-22 09:00:00+07:00,218.0,2026-07-22 09:00:00+07:00,240.0,2026-07-22 09:00:00+07:00,237.6,trailing_stop,8.690825688073389
2026-07-22,KOKA,buy_close_H_minus_1__trail_from_entry,buy_close_H_minus_1,trail_from_entry,2026-07-22 09:00:00+07:00,218.0,2026-07-21 16:10:00+07:00,214.0,2026-07-22 09:00:00+07:00,240.0,2026-07-22 09:00:00+07:00,237.6,trailing_stop,10.728037383177568
