variant_id,variant_label,ticker,rows,date_start,date_end,applied_threshold,applied_strict_mode,layer1_signals,variant_signals,skipped_signals,signal_retention_pct,coverage_collapsed,layer1_total_trades,variant_total_trades,trade_retention_pct,layer1_win_rate,variant_win_rate,delta_win_rate,layer1_average_return,variant_average_return,delta_average_return,layer1_max_drawdown,variant_max_drawdown,delta_max_drawdown
top_25pct_return_20d,Top 25% by return_20d,PTBA,5772,2002-12-23,2026-04-22,1.5,False,546,287,259,52.5641,False,256,133,51.9531,46.88,52.63,5.75,0.3847,0.6232,0.2385,57.6779,35.371,-22.3069
top_25pct_return_20d,Top 25% by return_20d,PWON,5059,2005-09-29,2026-04-22,1.5,False,425,219,206,51.5294,False,195,110,56.4103,49.74,49.09,-0.65,1.0327,0.5195,-0.5132,50.6911,60.3489,9.6578
top_25pct_return_20d,Top 25% by return_20d,RALS,5294,2004-10-22,2026-04-22,1.5,False,417,195,222,46.7626,False,182,91,50.0,42.86,42.86,0.0,0.3745,0.1509,-0.2236,33.7488,44.1826,10.4338
top_25pct_return_20d,Top 25% by return_20d,SCMA,5887,2002-07-16,2026-04-22,1.5,False,528,246,282,46.5909,False,238,120,50.4202,46.64,42.5,-4.14,1.1713,0.3519,-0.8194,50.3184,63.729,13.4106
top_25pct_return_20d,Top 25% by return_20d,SILO,3090,2013-09-12,2026-04-22,1.5,False,265,137,128,51.6981,False,112,68,60.7143,55.36,54.41,-0.95,1.1023,0.3741,-0.7282,38.493,46.7534,8.2604
top_25pct_return_20d,Top 25% by return_20d,SMGR,5060,2005-09-29,2026-04-22,1.5,False,380,125,255,32.8947,False,197,74,37.5635,43.15,40.54,-2.61,-0.2507,-0.3832,-0.1325,65.0248,54.186,-10.8388
top_25pct_return_20d,Top 25% by return_20d,TBIG,3807,2010-10-26,2026-04-22,1.5,False,263,150,113,57.0342,False,127,65,51.1811,42.52,47.69,5.17,0.5546,1.2755,0.7209,41.3457,17.5994,-23.7463
top_25pct_return_20d,Top 25% by return_20d,TLKM,5311,2004-09-28,2026-04-22,1.5,False,352,133,219,37.7841,False,191,80,41.8848,42.93,36.25,-6.68,-0.1544,-0.8977,-0.7433,36.797,50.9682,14.1712
top_25pct_return_20d,Top 25% by return_20d,TPIA,5859,2002-08-23,2026-04-22,1.5,False,349,229,120,65.616,False,143,92,64.3357,52.45,54.35,1.9,1.792,2.6968,0.9048,54.7696,31.5306,-23.239
top_25pct_return_20d,Top 25% by return_20d,UNTR,6371,2000-09-05,2026-04-22,1.5,False,503,247,256,49.1054,False,258,138,53.4884,49.22,44.93,-4.29,0.5323,0.0648,-0.4675,47.8348,68.8034,20.9686
top_25pct_return_20d,Top 25% by return_20d,UNVR,5591,2003-09-03,2026-04-22,1.5,False,483,163,320,33.7474,False,247,90,36.4372,46.96,47.78,0.82,0.0309,0.0177,-0.0132,41.4751,39.0634,-2.4117
top_30pct_return_20d,Top 30% by return_20d,AALI,6220,2001-04-05,2026-04-22,1.5,False,504,250,254,49.6032,False,234,125,53.4188,46.58,45.6,-0.98,0.2811,0.6276,0.3465,59.6064,40.9544,-18.652
top_30pct_return_20d,Top 30% by return_20d,ACES,4525,2007-11-06,2026-04-22,1.5,False,378,194,184,51.3228,False,178,97,54.4944,41.57,44.33,2.76,-0.3323,0.1071,0.4394,68.2703,34.2801,-33.9902
top_30pct_return_20d,Top 30% by return_20d,ADRO,4360,2008-07-16,2026-04-22,1.5,False,350,223,127,63.7143,False,167,108,64.6707,43.11,41.67,-1.44,0.1157,-0.0279,-0.1436,60.1084,60.9107,0.8023
